Y(mm),Z(mm),T(s)
0.909352365,-4.825820792,492.5
0.900378325,-4.867621078,492.65625
0.836131286,-4.974493668,492.8125
0.820402772,-4.770177568,492.96875
0.893037918,-4.603685708,493.125
1.009161475,-4.71166435,493.28125
0.98528749,-4.733625496,493.4375
0.869646596,-4.831857565,493.59375
0.785416281,-5.007217844,493.75
0.738847622,-5.10460382,493.90625
0.723157676,-5.161878192,494.0625
0.694561248,-5.228019305,494.21875
0.697733555,-5.23017336,494.375
0.706089627,-5.213024104,494.53125
0.67987345,-5.274948604,494.6875
0.708415491,-5.205352687,494.84375
0.694598544,-5.228279219,495
0.695488128,-5.249355289,495.15625
0.699840454,-5.237198262,495.3125
0.697546942,-5.236500831,495.46875
0.688680327,-5.250192723,495.625
0.691685688,-5.27254951,495.78125
0.702883487,-5.238946424,495.9375
0.698693566,-5.246653274,496.09375
0.6882526,-5.254779051,496.25
0.682668247,-5.257634413,496.40625
0.684769266,-5.268743034,496.5625
0.686404088,-5.265516104,496.71875
0.68998501,-5.272718872,496.875
0.689597244,-5.274029627,497.03125
0.684917257,-5.252425867,497.1875
0.687179857,-5.256058479,497.34375
0.693393275,-5.257761341,497.5
0.695744456,-5.253107059,497.65625
0.691658549,-5.246641064,497.8125
0.68356894,-5.236637221,497.96875
0.693842215,-5.217522434,498.125
0.697273834,-5.20874539,498.28125
0.716555445,-5.174531496,498.4375
0.723975257,-5.153146299,498.59375
0.749119834,-5.044198237,498.75
0.767305796,-5.025868101,498.90625
0.752544791,-5.060631852,499.0625
0.744037402,-5.089986384,499.21875
0.738544042,-5.076808517,499.375
0.738333473,-5.079966586,499.53125
0.73701164,-5.083873543,499.6875
0.731006728,-5.119478878,499.84375
0.729318147,-5.120580514,500
0.729429604,-5.118511577,500.15625
0.723951158,-5.113092644,500.3125
0.722938309,-5.123883909,500.46875
0.724782273,-5.131206956,500.625
0.722677684,-5.135332022,500.78125
0.723878134,-5.141945782,500.9375
0.721646263,-5.140869402,501.09375
0.720953134,-5.1488401,501.25
0.714708876,-5.129333109,501.40625
0.710638919,-5.125910326,501.5625
0.720690604,-5.145380916,501.71875
0.704344056,-5.140639471,501.875
0.715676679,-5.160621099,502.03125
0.712090456,-5.155932563,502.1875
0.717306042,-5.152040459,502.34375
0.715367614,-5.133421052,502.5
0.718425562,-5.130738227,502.65625
0.72288949,-5.130368932,502.8125
0.722003775,-5.128961503,502.96875
0.721052394,-5.136426933,503.125
0.720627302,-5.136774949,503.28125
0.716257765,-5.125761188,503.4375
0.717223226,-5.126160249,503.59375
0.712295674,-5.116796605,503.75
0.717598506,-5.130935764,503.90625
0.719572908,-5.134074225,504.0625
0.717242108,-5.134383623,504.21875
0.71586232,-5.137701334,504.375
0.715797156,-5.136582283,504.53125
0.710149776,-5.127091741,504.6875
0.709391768,-5.120891887,504.84375
0.718686591,-5.138190546,505
0.717929512,-5.139457212,505.15625
0.71323515,-5.150558532,505.3125
0.711865007,-5.146074802,505.46875
0.710353379,-5.132925901,505.625
0.706839546,-5.167026286,505.78125
0.697728075,-5.156959374,505.9375
0.706937281,-5.1581771,506.09375
0.702316026,-5.158289122,506.25
0.704879299,-5.169373346,506.40625
0.701504514,-5.183313654,506.5625
0.690469742,-5.199273932,506.71875
0.693838973,-5.19088881,506.875
0.693871511,-5.179064107,507.03125
0.691898272,-5.168950452,507.1875
0.688221138,-5.167571434,507.34375
0.7003263,-5.174452958,507.5
0.699075789,-5.17296547,507.65625
0.695181552,-5.183581867,507.8125
0.693770843,-5.184327534,507.96875
0.689186318,-5.184861601,508.125
0.691441736,-5.170652216,508.28125
0.694333425,-5.19013924,508.4375
0.688443321,-5.205817892,508.59375
0.680924987,-5.188323786,508.75
0.699334135,-5.16548424,508.90625
0.699337033,-5.151500704,509.0625
0.690440006,-5.17398299,509.21875
0.693208443,-5.173468651,509.375
0.690850208,-5.166257707,509.53125
0.693300395,-5.151846129,509.6875
0.701605586,-5.139550362,509.84375
0.704918961,-5.146936429,510
0.701928094,-5.159609562,510.15625
0.697574902,-5.17204873,510.3125
0.721560736,-5.090568543,510.46875
0.729135326,-5.075453106,510.625
0.736171114,-5.05475545,510.78125
0.749818685,-5.053102629,510.9375
0.76139012,-4.997315374,511.09375
0.764704609,-4.974174818,511.25
0.734207764,-5.036362605,511.40625
0.735875915,-5.08536414,511.5625
0.722255825,-5.09321114,511.71875
0.736622455,-5.120747642,511.875
0.731373488,-5.127552813,512.03125
0.720969475,-5.132109326,512.1875
0.746088265,-5.069613543,512.34375
0.766057058,-5.017822292,512.5
0.769527728,-4.982450237,512.65625
0.807229821,-4.91576311,512.8125
0.845391558,-4.822270245,512.96875
0.888657901,-4.756127389,513.125
0.935539009,-4.713351679,513.28125
1.005420803,-4.696760011,513.4375
1.0279552,-4.706577824,513.59375
1.007434848,-4.696670999,513.75
0.956859103,-4.80355297,513.90625
0.940151264,-4.833319132,514.0625
0.869508487,-4.840038502,514.21875
0.836222499,-4.842068151,514.375
0.787219893,-4.997786891,514.53125
0.750250992,-5.124640665,514.6875
0.699463662,-5.238950961,514.84375
0.688158507,-5.253970542,515
0.681342094,-5.238942433,515.15625
0.683723729,-5.241331506,515.3125
0.667152392,-5.317387757,515.46875
0.676727787,-5.297659163,515.625
0.691049836,-5.245305871,515.78125
0.681279808,-5.263821066,515.9375
0.683446887,-5.281384854,516.09375
0.697360931,-5.224317393,516.25
0.712052259,-5.185424996,516.40625
0.702079774,-5.231871065,516.5625
0.696703649,-5.220279835,516.71875
0.707288247,-5.206110804,516.875
0.714611852,-5.19298249,517.03125
0.704507736,-5.215488941,517.1875
0.698110788,-5.219595989,517.34375
0.70525486,-5.22121819,517.5
0.709258972,-5.19836781,517.65625
0.70850768,-5.199613489,517.8125
0.709060247,-5.192602681,517.96875
0.718126802,-5.172675185,518.125
0.70424411,-5.186847207,518.28125
0.701031826,-5.212926805,518.4375
0.703228895,-5.222374422,518.59375
0.699851762,-5.211040733,518.75
0.703158482,-5.222771064,518.90625
0.696573758,-5.21765771,519.0625
0.693138221,-5.222967189,519.21875
0.687191139,-5.247407077,519.375
0.685275646,-5.257492346,519.53125
0.684161455,-5.258608674,519.6875
0.690362311,-5.247628861,519.84375
0.696605656,-5.229024486,520
0.698279012,-5.213939142,520.15625
0.702147314,-5.211714794,520.3125
0.703059069,-5.208250028,520.46875
0.696313146,-5.221612944,520.625
0.694033893,-5.236353753,520.78125
0.697948007,-5.225256698,520.9375
0.703452673,-5.203452045,521.09375
0.706962742,-5.190664573,521.25
0.70486105,-5.202752611,521.40625
0.692884718,-5.223433671,521.5625
0.686928376,-5.235223434,521.71875
0.68921424,-5.239393847,521.875
0.691476391,-5.226866943,522.03125
0.69436873,-5.213614002,522.1875
0.687610953,-5.23093716,522.34375
0.686285159,-5.242015656,522.5
0.684085665,-5.241402474,522.65625
0.686306907,-5.242559081,522.8125
0.683924115,-5.247015455,522.96875
0.683169081,-5.248247338,523.125
0.688062695,-5.229250071,523.28125
0.693663886,-5.213881895,523.4375
0.698674818,-5.202196335,523.59375
0.696314867,-5.198428337,523.75
0.700797961,-5.195747448,523.90625
0.703220958,-5.182771584,524.0625
0.707355798,-5.169450532,524.21875
0.710975092,-5.172766884,524.375
0.710771739,-5.17244303,524.53125
0.710405369,-5.172370486,524.6875
0.707332106,-5.168902184,524.84375
0.707192503,-5.175172507,525
0.706775601,-5.175984073,525.15625
0.702536054,-5.183604509,525.3125
0.692157861,-5.21985196,525.46875
0.688726659,-5.226320205,525.625
0.687386166,-5.230068205,525.78125
0.692715357,-5.212875302,525.9375
0.698832902,-5.206928832,526.09375
0.697726305,-5.19768587,526.25
0.696540694,-5.199298472,526.40625
0.69314358,-5.212531749,526.5625
0.691362608,-5.21858014,526.71875
0.689409561,-5.222022844,526.875
0.689112872,-5.225034162,527.03125
0.686361048,-5.229446507,527.1875
0.687546893,-5.230123422,527.34375
0.688001875,-5.230342121,527.5
0.687478876,-5.22555785,527.65625
0.685819177,-5.22950384,527.8125
0.684994307,-5.23457629,527.96875
0.685388042,-5.233266659,528.125
0.686199223,-5.235074906,528.28125
0.686953119,-5.230393888,528.4375
0.68463869,-5.23103908,528.59375
0.686503587,-5.228655607,528.75
0.688366881,-5.222822452,528.90625
0.692506901,-5.212542196,529.0625
0.696474355,-5.199712067,529.21875
0.697164748,-5.191877438,529.375
0.699262965,-5.183325273,529.53125
0.699785699,-5.184668492,529.6875
0.699329041,-5.182911529,529.84375
0.695819446,-5.192209799,530
0.692997282,-5.19906542,530.15625
0.690148167,-5.208774143,530.3125
0.693880703,-5.200475344,530.46875
0.694735338,-5.183510586,530.625
0.693231397,-5.189485705,530.78125
0.693160778,-5.189882539,530.9375
0.698796414,-5.168729655,531.09375
0.711028789,-5.135116498,531.25
0.710178364,-5.13978235,531.40625
0.722427304,-5.108972433,531.5625
0.725299227,-5.098412227,531.71875
0.718786461,-5.116112283,531.875
0.709425225,-5.130054817,532.03125
0.70649155,-5.149434672,532.1875
0.70178478,-5.158015304,532.34375
0.707426294,-5.14210165,532.5
0.71044475,-5.132183409,532.65625
0.714883231,-5.124496851,532.8125
0.709549049,-5.139814259,532.96875
0.702307374,-5.162892748,533.125
0.695448337,-5.177758058,533.28125
0.693190011,-5.188537139,533.4375
0.695422712,-5.182635748,533.59375
0.696673,-5.175219066,533.75
0.694077459,-5.179463079,533.90625
0.686586688,-5.207967752,534.0625
0.684726977,-5.206957635,534.21875
0.695744795,-5.178230162,534.375
0.70726335,-5.147845935,534.53125
0.699686656,-5.16315757,534.6875
0.707949443,-5.150478569,534.84375
0.70539421,-5.153842894,535
0.702039185,-5.159449785,535.15625
0.697749841,-5.173026669,535.3125
0.691618131,-5.191445945,535.46875
0.698273457,-5.167386905,535.625
0.684661676,-5.203874757,535.78125
0.683745843,-5.213479439,535.9375
0.680933145,-5.211450679,536.09375
0.685218846,-5.208966282,536.25
0.684817218,-5.201706097,536.40625
0.686755626,-5.195395472,536.5625
0.685119099,-5.198697226,536.71875
0.68025329,-5.212254017,536.875
0.680251402,-5.215740831,537.03125
0.681720269,-5.218087901,537.1875
0.688250677,-5.192880227,537.34375
0.694796977,-5.170257267,537.5
0.698639142,-5.170924142,537.65625
0.689597203,-5.18910278,537.8125
0.690707395,-5.187935121,537.96875
0.685111608,-5.205612608,538.125
0.685499813,-5.197395049,538.28125
0.68682093,-5.198483824,538.4375
0.682743177,-5.215204932,538.59375
0.680457912,-5.211043939,538.75
0.682741302,-5.218691724,538.90625
0.68841483,-5.194171495,539.0625
0.686653991,-5.204128821,539.21875
0.682971962,-5.216088868,539.375
0.68192614,-5.216870169,539.53125
0.681564804,-5.213321475,539.6875
0.682612001,-5.212593932,539.84375
0.681295004,-5.211518398,540
0.683133872,-5.214608646,540.15625
0.683652088,-5.215284006,540.3125
0.683494503,-5.214004261,540.46875
0.681636199,-5.212926954,540.625
0.67813787,-5.218585002,540.78125
0.678296695,-5.216443902,540.9375
0.679043388,-5.222088558,541.09375
0.681265022,-5.219757907,541.25
0.678655994,-5.223405849,541.40625
0.679154972,-5.226088211,541.5625
0.678859132,-5.225614842,541.71875
0.677681285,-5.22373051,541.875
0.676864805,-5.225386741,542.03125
0.677184252,-5.224482194,542.1875
0.678973899,-5.219063981,542.34375
0.682154854,-5.217754146,542.5
0.68345084,-5.213741033,542.65625
0.679186237,-5.214380095,542.8125
0.678751454,-5.214712334,542.96875
0.678163212,-5.217258634,543.125
0.678387566,-5.218126997,543.28125
0.678360131,-5.222932717,543.4375
0.678272941,-5.224676982,543.59375
0.678565348,-5.221725357,543.75
0.67768333,-5.220314586,543.90625
0.677549672,-5.221127611,544.0625
0.678199204,-5.228549019,544.21875
0.676795086,-5.229211008,544.375
0.677383396,-5.22673469,544.53125
0.679329919,-5.224483681,544.6875
0.678433724,-5.219058059,544.84375
0.678505324,-5.218664192,545
0.681040519,-5.218889604,545.15625
0.681295004,-5.211518398,545.3125
0.681431675,-5.214136544,545.46875
0.678486069,-5.210153164,545.625
0.678048773,-5.223809952,545.78125
0.678461832,-5.221983377,545.9375
0.67732342,-5.223676411,546.09375
0.679538127,-5.22481671,546.25
0.674825248,-5.222643497,546.40625
0.67361898,-5.228965937,546.5625
0.676928919,-5.228397455,546.71875
0.678861187,-5.222198612,546.875
0.680001096,-5.216200623,547.03125
0.67891593,-5.212578264,547.1875
0.679502303,-5.213515013,547.34375
0.681265022,-5.219757907,547.5
0.679863298,-5.221152732,547.65625
0.678563296,-5.22514151,547.8125
0.675551322,-5.228549731,547.96875
0.675840458,-5.234366734,548.125
0.67479645,-5.230849922,548.28125
0.675409206,-5.22699422,548.4375
0.674889408,-5.225653343,548.59375
0.67614478,-5.232923117,548.75
0.67516687,-5.233288124,548.90625
0.679871529,-5.210107036,549.0625
0.679893736,-5.205279075,549.21875
0.694833215,-5.204933504,549.375
0.779118447,-5.075102902,549.53125
0.760882403,-4.904669473,549.6875
0.600953391,-4.533336333,549.84375
0.48649762,-3.883983633,550
0.417896113,-3.584519757,550.15625
0.402726147,-3.506508906,550.3125
0.401662869,-3.483292234,550.46875
0.424020304,-3.484218761,550.625
0.412100373,-3.452228282,550.78125
0.405239358,-3.444534468,550.9375
0.4059073,-3.445143773,551.09375
0.401321592,-3.432924458,551.25
0.404483071,-3.429519051,551.40625
0.407515592,-3.43053571,551.5625
0.407218266,-3.43014411,551.71875
0.409151529,-3.428152392,551.875
0.407241088,-3.431191103,552.03125
0.40924456,-3.432684741,552.1875
0.411601295,-3.427794161,552.34375
0.413070297,-3.424875921,552.5
0.414620811,-3.425466639,552.65625
0.413961254,-3.426611622,552.8125
0.414547382,-3.425805354,552.96875
0.415898127,-3.42846086,553.125
0.416419924,-3.429582959,553.28125
0.41671751,-3.429974366,553.4375
0.416107059,-3.425895736,553.59375
0.415142466,-3.426587911,553.75
0.416628886,-3.427017428,553.90625
0.417975927,-3.429660436,554.0625
0.417473442,-3.431848949,554.21875
0.417473442,-3.431848949,554.375
0.41827916,-3.430059229,554.53125
0.417717775,-3.428621358,554.6875
0.418650015,-3.430111164,554.84375
0.419012542,-3.428574756,555
0.419855121,-3.433448919,555.15625
0.419531282,-3.428112254,555.3125
0.420274925,-3.426559659,555.46875
0.420307338,-3.422464657,555.625
0.418387155,-3.417616468,555.78125
0.420597047,-3.417695856,555.9375
0.466351122,-3.442833856,556.09375
0.509792229,-3.47662918,556.25
0.500665219,-3.455652032,556.40625
0.507323527,-3.459115151,556.5625
0.518423146,-3.463511051,556.71875
0.5158331,-3.452218131,556.875
0.509227001,-3.437338967,557.03125
0.492330746,-3.406231696,557.1875
0.481066423,-3.392112278,557.34375
0.511222483,-3.422794713,557.5
0.575489185,-3.448742587,557.65625
0.669995844,-3.548763659,557.8125
0.780449389,-3.957683962,557.96875
0.864860934,-4.540491799,558.125
0.854717587,-4.920994979,558.28125
0.821699251,-5.033457747,558.4375
0.835927037,-4.999897437,558.59375
0.856610642,-4.913505126,558.75
0.865535205,-4.898993914,558.90625
0.858485591,-4.951858524,559.0625
0.842521024,-5.002720585,559.21875
0.849656548,-4.974190963,559.375
0.86596054,-4.935274362,559.53125
0.870888923,-4.934304019,559.6875
0.871176396,-4.93929647,559.84375
0.893429523,-4.893055547,560
0.946656751,-4.783854531,560.15625
0.986157881,-4.731983428,560.3125
0.990945282,-4.775453873,560.46875
0.950165311,-4.83157418,560.625
0.86954386,-5.033751909,560.78125
0.769534903,-5.198694639,560.9375
0.752458079,-5.125428178,561.09375
0.787273984,-4.974754824,561.25
0.32270487,-5.565628156,561.40625
0.251168095,-5.641466526,561.5625
0.273557346,-5.637807401,561.71875
0.34008633,-5.483796869,561.875
0.768365584,-4.532898333,562.03125
0.602943859,-4.237591604,562.1875
0.3153548,-3.722835068,562.34375
0.165760416,-4.074825377,562.5
0.076670287,-4.122846092,562.65625
0.072408076,-4.096443244,562.8125
0.044480832,-4.079330034,562.96875
0.010850768,-4.06976442,563.125
0.017583675,-4.051877542,563.28125
0.049861703,-4.038088944,563.4375
0.076321462,-4.021593565,563.59375
0.093941929,-4.020650674,563.75
0.113250173,-4.027424195,563.90625
0.138312569,-4.048450693,564.0625
0.156038396,-4.066521523,564.21875
0.17377574,-4.087643366,564.375
0.179664677,-4.109219807,564.53125
0.188644896,-4.121715269,564.6875
0.196811166,-4.134424625,564.84375
0.199623043,-4.148618908,565
0.203442755,-4.156766152,565.15625
0.205855984,-4.161175268,565.3125
0.210118808,-4.172336353,565.46875
0.21545941,-4.183595008,565.625
0.220919224,-4.191450176,565.78125
0.225762019,-4.200319727,565.9375
0.250659728,-4.234002398,566.09375
0.299636974,-4.364159601,566.25
0.334298068,-4.093996838,566.40625
0.432329331,-3.964332347,566.5625
0.457266732,-3.990123799,566.71875
0.377694636,-4.562065295,566.875
0.218060552,-4.944660777,567.03125
0.073363603,-5.114729063,567.1875
-0.002386707,-5.0835529,567.34375
-0.002140634,-5.073164599,567.5
-0.005549574,-5.057325689,567.65625
-0.007163468,-5.061327025,567.8125
-0.005442746,-5.059600354,567.96875
-0.005509903,-5.048330327,568.125
-0.006857192,-5.042453751,568.28125
0.003975425,-5.040687517,568.4375
0.101443509,-5.015820327,568.59375
0.295576063,-4.544136833,568.75
0.630600571,-3.72662921,568.90625
0.458888778,-3.879803324,569.0625
0.410619434,-4.058249902,569.21875
0.454666351,-4.270550973,569.375
0.447634508,-4.446470393,569.53125
0.519428669,-4.525993178,569.6875
0.469653769,-4.688307824,569.84375
0.393938801,-4.750542979,570
0.400178152,-4.766323305,570.15625
0.390645721,-4.771824892,570.3125
0.392518253,-4.772494704,570.46875
0.389459999,-4.779803026,570.625
0.389966315,-4.777793556,570.78125
0.447318947,-4.739356754,570.9375
0.441620675,-4.594141905,571.09375
0.388958049,-4.696364592,571.25
0.463588461,-4.764494215,571.40625
0.422947642,-4.727581627,571.5625
0.365923235,-4.775352035,571.71875
0.437658685,-4.786075293,571.875
0.492009257,-4.724258561,572.03125
0.398319366,-4.766380075,572.1875
0.570807352,-4.502856346,572.34375
0.653987302,-4.185045756,572.5
0.586475286,-4.407869671,572.65625
0.726772644,-4.448626797,572.8125
0.743324792,-4.499618913,572.96875
0.646121781,-4.709311045,573.125
0.948496488,-4.341923166,573.28125
0.76322111,-4.274833488,573.4375
0.75394338,-4.477115405,573.59375
0.765155869,-4.497103496,573.75
0.766972356,-4.538443348,573.90625
0.798897177,-4.569576587,574.0625
0.799739571,-4.576391612,574.21875
0.799288989,-4.573210981,574.375
0.81289001,-4.581297279,574.53125
0.795348368,-4.609161364,574.6875
0.791964634,-4.631137847,574.84375
0.798877209,-4.626817194,575
0.800950296,-4.64293483,575.15625
0.796514951,-4.605246997,575.3125
0.803262671,-4.603407875,575.46875
0.793898399,-4.590125267,575.625
0.79738555,-4.59533073,575.78125
0.787930942,-4.594531541,575.9375
0.777842849,-4.616943817,576.09375
0.792868327,-4.589618352,576.25
0.798503491,-4.576129787,576.40625
0.748208749,-4.646009544,576.5625
0.709742635,-4.740653495,576.71875
0.592239068,-4.922234105,576.875
0.569023595,-4.89898674,577.03125
0.55727664,-4.891795178,577.1875
0.615265186,-4.783969675,577.34375
0.561435602,-4.874929593,577.5
0.584173566,-4.81933913,577.65625
0.442803022,-4.910792336,577.8125
0.44246741,-4.892644948,577.96875
0.435706072,-4.936886163,578.125
0.422466648,-4.980403009,578.28125
0.467816661,-4.972527455,578.4375
0.821183595,-4.62246868,578.59375
1.170718354,-4.769804668,578.75
1.210911312,-4.789470334,578.90625
0.952484244,-4.698593665,579.0625
0.786529882,-4.804824424,579.21875
0.733541904,-4.829578342,579.375
0.288849474,-5.407483898,579.53125
0.265993624,-5.410273291,579.6875
0.336418005,-5.406662635,579.84375
0.822476613,-4.739372518,580
0.725127457,-4.87040357,580.15625
0.504115979,-5.616748903,580.3125
0.43002852,-5.573536377,580.46875
0.426452563,-5.568057066,580.625
0.450185957,-5.5963707,580.78125
0.490446723,-5.670117095,580.9375
0.496908753,-5.73325395,581.09375
0.501265925,-5.837801809,581.25
0.49550975,-5.924651514,581.40625
0.496574217,-5.944766335,581.5625
0.457608171,-5.893433504,581.71875
0.421806619,-5.865209395,581.875
0.644564883,-5.258967243,582.03125
0.607611874,-5.46053647,582.1875
0.558219053,-5.864147929,582.34375
0.514285311,-5.977930497,582.5
0.505409188,-6.007566951,582.65625
0.510451117,-6.017960813,582.8125
0.505673612,-6.028632792,582.96875
0.503816537,-6.035178404,583.125
0.495934307,-6.04357851,583.28125
0.498618416,-6.05177772,583.4375
0.49779062,-6.05416195,583.59375
0.503119024,-6.065254071,583.75
0.501269248,-6.066305502,583.90625
0.496663516,-6.057430319,584.0625
0.498090897,-6.069384782,584.21875
0.494839121,-6.062077048,584.375
0.494224632,-6.062407609,584.53125
0.496107197,-6.064785825,584.6875
0.497167604,-6.067181322,584.84375
0.496284797,-6.071419872,585
0.496706275,-6.077610422,585.15625
0.494990874,-6.07454085,585.3125
0.493584846,-6.068558971,585.46875
0.491012571,-6.064783429,585.625
0.493373045,-6.071423695,585.78125
0.493465486,-6.07053547,585.9375
0.495586132,-6.070559979,586.09375
0.495883608,-6.079416426,586.25
0.492158224,-6.078056431,586.40625
0.491566676,-6.072604444,586.5625
0.492057585,-6.07480895,586.71875
0.490012422,-6.072567816,586.875
0.489393424,-6.071087097,587.03125
0.491815537,-6.081809357,587.1875
0.490916761,-6.07922691,587.34375
0.493100475,-6.079244884,587.5
0.492088992,-6.077875186,587.65625
0.490654116,-6.076172452,587.8125
0.48971365,-6.074974845,587.96875
0.490070351,-6.077200621,588.125
0.490079524,-6.079197842,588.28125
0.489521545,-6.080607103,588.4375
0.490359204,-6.078542002,588.59375
0.489205504,-6.079379401,588.75
0.490941551,-6.076687955,588.90625
0.490250799,-6.07262326,589.0625
0.49829918,-6.080298664,589.21875
0.502080186,-6.079767204,589.375
0.508745069,-6.080655222,589.53125
0.520394464,-6.079453291,589.6875
0.519265381,-6.081830836,589.84375
0.51893492,-6.083215409,590
0.515429106,-6.094105026,590.15625
0.524220327,-6.090759362,590.3125
0.541641408,-6.061101029,590.46875
0.54821512,-6.04131611,590.625
0.546928655,-6.054539556,590.78125
0.633754985,-5.72392837,590.9375
0.571370075,-5.059316513,591.09375
0.394581983,-4.899650596,591.25
0.378338609,-4.692311746,591.40625
0.442268191,-4.687289848,591.5625
0.591121872,-4.943100436,591.71875
0.478021884,-5.207635516,591.875
0.537507207,-5.402997105,592.03125
0.573811776,-5.686509984,592.1875
0.584234145,-5.825375031,592.34375
0.585435698,-5.847786784,592.5
0.593500287,-5.851625877,592.65625
0.75310892,-5.548196186,592.8125
1.148629768,-4.862631637,592.96875
1.024267245,-4.801471841,593.125
0.809698718,-5.118155953,593.28125
0.611028977,-5.95980862,593.4375
0.829336927,-5.638552102,593.59375
1.039070633,-5.067927288,593.75
1.080253141,-5.055442967,593.90625
0.680461406,-5.831772516,594.0625
0.603534322,-6.068467591,594.21875
0.585076387,-6.107837177,594.375
0.572580996,-6.123819653,594.53125
0.572914496,-6.129448584,594.6875
0.573503553,-6.12747191,594.84375
0.569380512,-6.132993343,595
0.569211286,-6.131333015,595.15625
0.567301308,-6.133790889,595.3125
0.565581222,-6.137708852,595.46875
0.565827714,-6.138050913,595.625
0.564761488,-6.135636155,595.78125
0.563967913,-6.136693152,595.9375
0.561150052,-6.137139055,596.09375
0.561536802,-6.141293714,596.25
0.561333378,-6.140436486,596.40625
0.560272654,-6.138531057,596.5625
0.558975427,-6.14070318,596.71875
0.559141462,-6.140501028,596.875
0.560745145,-6.142392337,597.03125
0.559550977,-6.141737517,597.1875
0.557561658,-6.14260659,597.34375
0.557764123,-6.142970598,597.5
0.557778703,-6.140524834,597.65625
0.557844045,-6.143114291,597.8125
0.557273945,-6.142089353,597.96875
0.556849954,-6.143351464,598.125
0.557340681,-6.14472533,598.28125
0.556849954,-6.143351464,598.4375
0.55558257,-6.140081367,598.59375
0.554206696,-6.143035299,598.75
0.55477659,-6.144060386,598.90625
0.55429147,-6.142696676,599.0625
0.553986,-6.145150308,599.21875
0.553854079,-6.146888216,599.375
0.55378322,-6.144294317,599.53125
0.553566521,-6.146370652,599.6875
0.553566521,-6.146370652,599.84375
0.552218979,-6.143454698,600
0.55265324,-6.146201433,600.15625
0.55314716,-6.147590366,600.3125
0.553566521,-6.146370652,600.46875
0.55314716,-6.147590366,600.625
0.552083552,-6.145175865,600.78125
0.551796051,-6.144658353,600.9375
0.552996388,-6.144853665,601.09375
0.551867022,-6.147250026,601.25
0.551156604,-6.147988045,601.40625
0.551867022,-6.147250026,601.5625
0.551579539,-6.146732387,601.71875
0.55129206,-6.146214792,601.875
0.549730046,-6.145419041,602.03125
0.550869156,-6.147470324,602.1875
0.555558472,-6.145967357,602.34375
0.558706538,-6.144174055,602.5
0.563981564,-6.140729671,602.65625
0.561705636,-6.140613923,602.8125
0.557910127,-6.145258253,602.96875
0.560761967,-6.146388813,603.125
0.56356048,-6.141960617,603.28125
0.560691456,-6.143787539,603.4375
0.561196543,-6.142220223,603.59375
0.560908732,-6.141702948,603.75
0.562196913,-6.141988065,603.90625
0.560504433,-6.140476054,604.0625
0.562258074,-6.144619694,604.21875
0.561267043,-6.144822384,604.375
0.561772173,-6.143254902,604.53125
0.558989609,-6.145174255,604.6875
0.56162122,-6.140953636,604.84375
0.561569635,-6.142890829,605
0.558636585,-6.142066848,605.15625
0.558419485,-6.144148979,605.3125
0.558076228,-6.14505708,605.46875
0.557434105,-6.141385874,605.625
0.550950373,-6.147117318,605.78125
0.548672728,-6.149905884,605.9375
0.549020172,-6.146102299,606.09375
0.548399313,-6.146463933,606.25
0.547608474,-6.14749799,606.40625
0.548250364,-6.151158066,606.5625
0.546750404,-6.152868769,606.71875
0.547459604,-6.152189965,606.875
0.547106434,-6.149095897,607.03125
0.546397228,-6.149775565,607.1875
0.546684501,-6.15029352,607.34375
0.546956217,-6.153738823,607.5
0.547037665,-6.153386938,607.65625
0.547037665,-6.153386938,607.8125
0.54724349,-6.154256996,607.96875
0.545410035,-6.149961823,608.125
0.544328564,-6.150510713,608.28125
0.54520259,-6.149587745,608.4375
0.545759302,-6.153091508,608.59375
0.544982756,-6.151690645,608.75
0.545472083,-6.152573343,608.90625
0.545839085,-6.15323545,609.0625
0.545410035,-6.149961823,609.21875
0.544615768,-6.151028704,609.375
0.546181213,-6.151842157,609.53125
0.544413661,-6.150664187,609.6875
0.546046524,-6.153609716,609.84375
0.546328431,-6.15411837,610
0.545410035,-6.149961823,610.15625
0.545472083,-6.152573343,610.3125
0.545122805,-6.149443874,610.46875
0.54520259,-6.149587745,610.625
0.546328431,-6.15411837,610.78125
0.544489892,-6.150303174,610.9375
0.544848417,-6.153403878,611.09375
0.542704868,-6.153950809,611.25
0.541848861,-6.15240583,611.40625
0.54164151,-6.152031639,611.5625
0.54127998,-6.151379258,611.71875
0.541928612,-6.152549755,611.875
0.543489524,-6.152915376,612.03125
0.543978475,-6.154287019,612.1875
0.544561236,-6.152885665,612.34375
0.542633439,-6.151370518,612.5
0.542849136,-6.149307631,612.65625
0.543705033,-6.151340879,612.8125
0.543776665,-6.153433614,612.96875
0.542704868,-6.153950809,613.125
0.541647187,-6.151552713,613.28125
0.541647187,-6.151552713,613.4375
0.547469822,-6.149252161,613.59375
0.614862052,-6.110628088,613.75
0.811710253,-5.710729951,613.90625
0.923118982,-5.479748571,614.0625
0.978688918,-5.376474286,614.21875
1.020541942,-5.277717598,614.375
1.044094104,-5.217024629,614.53125
1.064708728,-5.190197426,614.6875
1.052562358,-5.193137277,614.84375
1.034950855,-5.22313446,615
1.005646276,-5.263986401,615.15625
0.960352207,-5.337078079,615.3125
0.946539903,-5.375695444,615.46875
0.93142043,-5.413053738,615.625
0.861764763,-5.445296491,615.78125
